ts,iso_time,dataset,instrument_id,bar,open,high,low,close,volume_contracts,volume_base,volume_quote
1775013600000,2026-04-01T03:20:00Z,candles,BTC-USDT-SWAP,1m,67959.4,67968.4,67942,67952.4,2754.63,27.5463,1871885.23378
1775013660000,2026-04-01T03:21:00Z,candles,BTC-USDT-SWAP,1m,67952.5,67952.5,67923,67937,9023.36,90.2336,6130400.27016
1775013720000,2026-04-01T03:22:00Z,candles,BTC-USDT-SWAP,1m,67936.9,67942.4,67915,67937.4,3851.88,38.5188,2616573.619
1775013780000,2026-04-01T03:23:00Z,candles,BTC-USDT-SWAP,1m,67937.3,67975.7,67925.4,67963.7,1568.74,15.6874,1066050.06269
1775013840000,2026-04-01T03:24:00Z,candles,BTC-USDT-SWAP,1m,67963.6,67971.8,67925,67925.1,1243.67,12.4367,845029.30161
1775013900000,2026-04-01T03:25:00Z,candles,BTC-USDT-SWAP,1m,67925.1,67935.7,67897.9,67908.6,2076.42,20.7642,1410190.3125
1775013960000,2026-04-01T03:26:00Z,candles,BTC-USDT-SWAP,1m,67908.6,67922,67908.5,67911.4,2071.4,20.714,1406766.90248
1775014020000,2026-04-01T03:27:00Z,candles,BTC-USDT-SWAP,1m,67911.4,67935.7,67908.6,67919.6,1470.51,14.7051,998782.8891
1775014080000,2026-04-01T03:28:00Z,candles,BTC-USDT-SWAP,1m,67919.6,67919.6,67898.7,67898.7,944.27,9.4427,641195.89887
1775014140000,2026-04-01T03:29:00Z,candles,BTC-USDT-SWAP,1m,67898.8,67936.2,67893.3,67936.1,1624.3,16.243,1103051.82547
1775014200000,2026-04-01T03:30:00Z,candles,BTC-USDT-SWAP,1m,67936.2,67950,67906.3,67930.2,7857.52,78.5752,5336940.21995
1775014260000,2026-04-01T03:31:00Z,candles,BTC-USDT-SWAP,1m,67930.1,67958.2,67930.1,67950,1070.05,10.7005,727060.9383
1775014320000,2026-04-01T03:32:00Z,candles,BTC-USDT-SWAP,1m,67950,67957.1,67940,67949.1,1846.14,18.4614,1254407.81455
1775014380000,2026-04-01T03:33:00Z,candles,BTC-USDT-SWAP,1m,67949.2,67995,67949.1,67962.6,4536.4,45.364,3083500.83649
1775014440000,2026-04-01T03:34:00Z,candles,BTC-USDT-SWAP,1m,67962.6,67972.8,67923.3,67923.3,950.48,9.5048,645963.01391
1775014500000,2026-04-01T03:35:00Z,candles,BTC-USDT-SWAP,1m,67923.2,67923.3,67888,67890.4,1827.91,18.2791,1241218.21586
1775014560000,2026-04-01T03:36:00Z,candles,BTC-USDT-SWAP,1m,67890.4,67915.2,67890.3,67915.2,1009.81,10.0981,685688.81849
1775014620000,2026-04-01T03:37:00Z,candles,BTC-USDT-SWAP,1m,67915.2,67937.7,67915.1,67920,995.02,9.9502,675865.88903
1775014680000,2026-04-01T03:38:00Z,candles,BTC-USDT-SWAP,1m,67920,67930,67901,67930,1367.96,13.6796,929093.55046
1775014740000,2026-04-01T03:39:00Z,candles,BTC-USDT-SWAP,1m,67929.9,67950,67907.8,67944.1,1648.45,16.4845,1119733.4202
1775014800000,2026-04-01T03:40:00Z,candles,BTC-USDT-SWAP,1m,67944,67944.1,67925.6,67942,543.37,5.4337,369144.06576
1775014860000,2026-04-01T03:41:00Z,candles,BTC-USDT-SWAP,1m,67941.9,67941.9,67933.7,67933.8,419.37,4.1937,284902.29483
1775014920000,2026-04-01T03:42:00Z,candles,BTC-USDT-SWAP,1m,67933.8,67992.9,67933.7,67980.5,7210.32,72.1032,4901032.09141
1775014980000,2026-04-01T03:43:00Z,candles,BTC-USDT-SWAP,1m,67980.5,68006.3,67980.5,68000,3058.56,30.5856,2079801.268
1775015040000,2026-04-01T03:44:00Z,candles,BTC-USDT-SWAP,1m,68000,68055.6,68000,68031.7,5779.62,57.7962,3931957.12177
1775015100000,2026-04-01T03:45:00Z,candles,BTC-USDT-SWAP,1m,68031.6,68168,68031.6,68166.7,14959.59,149.5959,10188299.67286
1775015160000,2026-04-01T03:46:00Z,candles,BTC-USDT-SWAP,1m,68166.7,68220,68131.4,68166.4,17596.89,175.9689,11999155.41129
1775015220000,2026-04-01T03:47:00Z,candles,BTC-USDT-SWAP,1m,68166.5,68183.9,68132,68139.2,5359.33,53.5933,3652364.52969
1775015280000,2026-04-01T03:48:00Z,candles,BTC-USDT-SWAP,1m,68139.3,68163.5,68126,68141.1,7190.47,71.9047,4899804.01999
1775015340000,2026-04-01T03:49:00Z,candles,BTC-USDT-SWAP,1m,68141.1,68157,68127.1,68140.4,5137.47,51.3747,3500852.84294
1775015400000,2026-04-01T03:50:00Z,candles,BTC-USDT-SWAP,1m,68140.4,68140.4,68119.7,68119.8,3267.93,32.6793,2226574.97311
1775015460000,2026-04-01T03:51:00Z,candles,BTC-USDT-SWAP,1m,68119.8,68126.1,68085.9,68104.9,3441.62,34.4162,2343795.43547
1775015520000,2026-04-01T03:52:00Z,candles,BTC-USDT-SWAP,1m,68105,68105,68091.7,68099.9,2775.5,27.755,1890100.93486
1775015580000,2026-04-01T03:53:00Z,candles,BTC-USDT-SWAP,1m,68099.9,68099.9,68058.4,68090,4715.97,47.1597,3210499.58463
1775015640000,2026-04-01T03:54:00Z,candles,BTC-USDT-SWAP,1m,68090.1,68138.2,68090.1,68130.7,3021.8,30.218,2058466.27016
